time,rho_core,rho_sample,delta_rho
89.480000,1.01344600,1.00895651,-1.47146239e-03
89.490000,1.01345574,1.00895341,-1.45695455e-03
89.500000,1.01346523,1.00895049,-1.44270828e-03
89.510000,1.01347466,1.00894780,-1.42851584e-03
89.520000,1.01348426,1.00894538,-1.41414936e-03
89.530000,1.01349425,1.00894322,-1.39939253e-03
89.540000,1.01350481,1.00894126,-1.38406882e-03
89.550000,1.01351605,1.00893942,-1.36806197e-03
89.560000,1.01352802,1.00893759,-1.35132599e-03
89.570000,1.01354069,1.00893566,-1.33388420e-03
89.580000,1.01355399,1.00893355,-1.31581880e-03
89.590000,1.01356778,1.00893120,-1.29725373e-03
89.600000,1.01358193,1.00892860,-1.27833447e-03
89.610000,1.01359628,1.00892577,-1.25920811e-03
89.620000,1.01361071,1.00892279,-1.24000637e-03
89.630000,1.01362510,1.00891975,-1.22083352e-03
89.640000,1.01363940,1.00891675,-1.20175940e-03
89.650000,1.01365356,1.00891392,-1.18281768e-03
89.660000,1.01366759,1.00891133,-1.16400819e-03
89.670000,1.01368152,1.00890906,-1.14530250e-03
89.680000,1.01369539,1.00890714,-1.12665159e-03
89.690000,1.01370926,1.00890558,-1.10799471e-03
89.700000,1.01372320,1.00890433,-1.08926861e-03
89.710000,1.01373727,1.00890334,-1.07041629e-03
89.720000,1.01375151,1.00890254,-1.05139423e-03
89.730000,1.01376594,1.00890183,-1.03217740e-03
89.740000,1.01378056,1.00890111,-1.01276101e-03
89.750000,1.01379538,1.00890029,-9.93158663e-04
89.760000,1.01381035,1.00889929,-9.73397073e-04
89.770000,1.01382544,1.00889802,-9.53508146e-04
89.780000,1.01384064,1.00889644,-9.33520120e-04
89.790000,1.01385592,1.00889452,-9.13449794e-04
89.800000,1.01387127,1.00889224,-8.93298017e-04
89.810000,1.01388672,1.00888964,-8.73050055e-04
89.820000,1.01390230,1.00888678,-8.52681493e-04
89.830000,1.01391801,1.00888374,-8.32168983e-04
89.840000,1.01393388,1.00888062,-8.11503802e-04
89.850000,1.01394987,1.00887753,-7.90705125e-04
89.860000,1.01396595,1.00887457,-7.69829471e-04
89.870000,1.01398200,1.00887184,-7.48973143e-04
89.880000,1.01399791,1.00886939,-7.28265619e-04
89.890000,1.01401351,1.00886727,-7.07853626e-04
89.900000,1.01402868,1.00886547,-6.87877674e-04
89.910000,1.01404331,1.00886398,-6.68444681e-04
89.920000,1.01405734,1.00886275,-6.49601618e-04
89.930000,1.01407082,1.00886171,-6.31315457e-04
89.940000,1.01408386,1.00886082,-6.13464020e-04
89.950000,1.01409667,1.00886003,-5.95840629e-04
89.960000,1.01410953,1.00885932,-5.78173129e-04
89.970000,1.01412273,1.00885866,-5.60155198e-04
89.980000,1.01413659,1.00885806,-5.41485534e-04
89.990000,1.01415135,1.00885752,-5.21908873e-04
90.000000,1.01416719,1.00885704,-5.01252261e-04
90.010000,1.01418417,1.00885661,-4.79450598e-04
90.020000,1.01420225,1.00885620,-4.56557259e-04
90.030000,1.01422125,1.00885578,-4.32738025e-04
90.040000,1.01424092,1.00885530,-4.08249402e-04
90.050000,1.01426094,1.00885471,-3.83404902e-04
90.060000,1.01428099,1.00885396,-3.58534782e-04
90.070000,1.01430075,1.00885304,-3.33945499e-04
90.080000,1.01431999,1.00885195,-3.09884865e-04
90.090000,1.01433853,1.00885071,-2.86517496e-04
90.100000,1.01435630,1.00884937,-2.63913161e-04
90.110000,1.01437334,1.00884797,-2.42048242e-04
90.120000,1.01438974,1.00884658,-2.20818486e-04
90.130000,1.01440567,1.00884524,-2.00059676e-04
90.140000,1.01442133,1.00884397,-1.79572196e-04
90.150000,1.01443692,1.00884278,-1.59145622e-04
90.160000,1.01445265,1.00884167,-1.38580315e-04
90.170000,1.01446869,1.00884060,-1.17704220e-04
90.180000,1.01448518,1.00883954,-9.63842722e-05
90.190000,1.01450219,1.00883848,-7.45327576e-05
90.200000,1.01451978,1.00883739,-5.21094298e-05
90.210000,1.01453793,1.00883629,-2.91201819e-05
90.220000,1.01455660,1.00883518,-5.61274807e-06
90.230000,1.01457570,1.00883410,1.83304596e-05
90.240000,1.01459513,1.00883307,4.26024264e-05
90.250000,1.01461477,1.00883215,6.70843290e-05
90.260000,1.01463450,1.00883135,9.16602012e-05
90.270000,1.01465422,1.00883068,1.16231740e-04
90.280000,1.01467388,1.00883015,1.40730732e-04
90.290000,1.01469343,1.00882976,1.65126236e-04
90.300000,1.01471288,1.00882947,1.89424113e-04
90.310000,1.01473226,1.00882928,2.13657724e-04
90.320000,1.01475162,1.00882915,2.37870602e-04
90.330000,1.01477099,1.00882904,2.62094097e-04
90.340000,1.01479037,1.00882895,2.86324849e-04
90.350000,1.01480970,1.00882884,3.10507898e-04
90.360000,1.01482887,1.00882870,3.34530818e-04
90.370000,1.01484772,1.00882851,3.58232355e-04
90.380000,1.01486605,1.00882827,3.81426009e-04
90.390000,1.01488371,1.00882798,4.03935361e-04
90.400000,1.01490055,1.00882764,4.25634696e-04
90.410000,1.01491654,1.00882728,4.46486400e-04
90.420000,1.01493176,1.00882692,4.66566402e-04
90.430000,1.01494640,1.00882660,4.86070782e-04
90.440000,1.01496077,1.00882634,5.05300308e-04
90.450000,1.01497523,1.00882616,5.24624287e-04
90.460000,1.01499017,1.00882606,5.44429668e-04
90.470000,1.01500594,1.00882604,5.65064698e-04
90.480000,1.01502280,1.00882608,5.86787793e-04
90.490000,1.01504087,1.00882612,6.09731173e-04
90.500000,1.01506016,1.00882613,6.33885673e-04
90.510000,1.01508051,1.00882608,6.59108508e-04
90.520000,1.01510168,1.00882592,6.85150977e-04
90.530000,1.01512336,1.00882567,7.11699254e-04
90.540000,1.01514521,1.00882532,7.38419352e-04
90.550000,1.01516691,1.00882491,7.64997637e-04
90.560000,1.01518821,1.00882448,7.91170505e-04
90.570000,1.01520890,1.00882408,8.16740426e-04
90.580000,1.01522887,1.00882375,8.41579347e-04
90.590000,1.01524803,1.00882353,8.65623371e-04
90.600000,1.01526640,1.00882344,8.88863959e-04
90.610000,1.01528399,1.00882348,9.11340354e-04
90.620000,1.01530091,1.00882363,9.33135819e-04
90.630000,1.01531727,1.00882388,9.54377439e-04
90.640000,1.01533324,1.00882418,9.75236645e-04
90.650000,1.01534905,1.00882453,9.95926212e-04
90.660000,1.01536493,1.00882487,1.01668975e-03
90.670000,1.01538114,1.00882521,1.03778173e-03
90.680000,1.01539791,1.00882552,1.05943918e-03
90.690000,1.01541543,1.00882578,1.08184939e-03
90.700000,1.01543381,1.00882599,1.10512031e-03
90.710000,1.01545306,1.00882613,1.12926105e-03
90.720000,1.01547309,1.00882621,1.15417805e-03
90.730000,1.01549371,1.00882622,1.17968970e-03
90.740000,1.01551469,1.00882619,1.20555737e-03
90.750000,1.01553576,1.00882615,1.23152714e-03
90.760000,1.01555671,1.00882613,1.25737336e-03
90.770000,1.01557738,1.00882621,1.28293477e-03
90.780000,1.01559768,1.00882643,1.30813541e-03
90.790000,1.01561764,1.00882683,1.33298620e-03
90.800000,1.01563732,1.00882745,1.35756794e-03
90.810000,1.01565685,1.00882829,1.38200063e-03
90.820000,1.01567636,1.00882930,1.40640728e-03
90.830000,1.01569593,1.00883043,1.43088115e-03
90.840000,1.01571561,1.00883158,1.45546407e-03
90.850000,1.01573539,1.00883267,1.48013998e-03
90.860000,1.01575519,1.00883360,1.50484394e-03
90.870000,1.01577492,1.00883430,1.52948267e-03
90.880000,1.01579449,1.00883475,1.55396032e-03
90.890000,1.01581383,1.00883496,1.57820231e-03
90.900000,1.01583289,1.00883496,1.60217148e-03
90.910000,1.01585168,1.00883484,1.62587344e-03
90.920000,1.01587025,1.00883470,1.64935155e-03
90.930000,1.01588866,1.00883462,1.67267443e-03
90.940000,1.01590700,1.00883470,1.69592088e-03
90.950000,1.01592533,1.00883499,1.71916695e-03
90.960000,1.01594373,1.00883553,1.74247831e-03
90.970000,1.01596225,1.00883633,1.76590895e-03
90.980000,1.01598093,1.00883738,1.78950460e-03
90.990000,1.01599981,1.00883865,1.81330766e-03
91.000000,1.01601895,1.00884010,1.83736009e-03
91.010000,1.01603837,1.00884172,1.86170156e-03
91.020000,1.01605811,1.00884348,1.88636216e-03
91.030000,1.01607818,1.00884534,1.91135136e-03
91.040000,1.01609856,1.00884730,1.93664673e-03
91.050000,1.01611917,1.00884932,1.96218651e-03
91.060000,1.01613993,1.00885135,1.98786990e-03
91.070000,1.01616071,1.00885337,2.01356646e-03
91.080000,1.01618135,1.00885532,2.03913401e-03
91.090000,1.01620173,1.00885715,2.06444155e-03
91.100000,1.01622176,1.00885883,2.08939206e-03
91.110000,1.01624138,1.00886033,2.11393982e-03
91.120000,1.01626061,1.00886164,2.13809795e-03
91.130000,1.01627951,1.00886280,2.16193409e-03
91.140000,1.01629820,1.00886384,2.18555510e-03
91.150000,1.01631680,1.00886482,2.20908419e-03
91.160000,1.01633542,1.00886582,2.23263586e-03
91.170000,1.01635415,1.00886690,2.25629404e-03
91.180000,1.01637302,1.00886810,2.28009834e-03
91.190000,1.01639202,1.00886948,2.30404087e-03
91.200000,1.01641112,1.00887105,2.32807367e-03
91.210000,1.01643023,1.00887281,2.35212446e-03
91.220000,1.01644929,1.00887474,2.37611669e-03
91.230000,1.01646822,1.00887680,2.39998897e-03
91.240000,1.01648700,1.00887895,2.42370986e-03
91.250000,1.01650564,1.00888113,2.44728507e-03
91.260000,1.01652417,1.00888328,2.47075578e-03
